,is_goal,x,y,shot_body_part,shot_type,play_pattern
1136541,0,88.6,58.0,Left Foot,Open Play,Regular Play
1136542,0,99.5,46.2,Right Foot,Open Play,From Free Kick
1136543,0,111.0,49.2,Right Foot,Open Play,From Throw In
1136544,1,100.2,53.3,Left Foot,Open Play,From Throw In
1136545,1,115.2,45.2,Left Foot,Open Play,From Corner
1136546,0,104.9,20.0,Left Foot,Open Play,From Throw In
1136547,0,119.0,43.7,Head,Open Play,From Free Kick
1136548,0,113.6,50.8,Left Foot,Open Play,From Free Kick
1136549,0,91.9,42.8,Right Foot,Open Play,From Throw In
1136550,0,100.7,50.9,Left Foot,Open Play,From Goal Kick
1136551,0,102.9,61.0,Left Foot,Open Play,Regular Play
1136552,0,96.5,41.6,Right Foot,Open Play,Regular Play
1136553,0,95.6,31.1,Right Foot,Open Play,Regular Play
1136554,0,112.9,34.4,Left Foot,Open Play,From Throw In
1136555,0,108.3,44.0,Head,Open Play,From Corner
1136556,0,96.3,49.0,Right Foot,Open Play,From Free Kick
1136557,0,81.1,24.1,Left Foot,Open Play,From Counter
1136558,0,114.5,52.9,Right Foot,Open Play,From Counter
1136559,0,110.5,40.8,Head,Open Play,From Corner
1136560,0,98.5,43.2,Left Foot,Open Play,Regular Play
1139879,0,110.4,44.2,Head,Open Play,From Free Kick
1139880,0,96.7,51.2,Left Foot,Open Play,From Free Kick
1139881,0,95.5,31.3,Left Foot,Open Play,Regular Play
1139882,0,106.8,51.3,Head,Open Play,From Throw In
1139883,0,91.4,27.0,Right Foot,Open Play,Regular Play
1139884,0,88.8,48.3,Right Foot,Open Play,From Goal Kick
1139885,0,107.7,26.6,Right Foot,Open Play,From Goal Kick
1139886,0,105.6,37.4,Left Foot,Open Play,From Goal Kick
1139887,0,95.0,30.7,Left Foot,Open Play,From Throw In
1139888,0,92.2,34.3,Right Foot,Open Play,From Throw In
1139889,0,96.2,50.6,Right Foot,Open Play,From Free Kick
1139890,0,102.6,30.2,Left Foot,Open Play,From Throw In
1139891,0,117.9,50.9,Right Foot,Open Play,Regular Play
1139892,0,116.6,42.7,Head,Open Play,From Free Kick
1139893,0,84.1,46.0,Right Foot,Open Play,Regular Play
1139894,0,91.0,30.6,Left Foot,Open Play,From Free Kick
1139895,0,94.5,51.5,Right Foot,Open Play,From Free Kick
1139896,0,104.5,50.9,Right Foot,Open Play,Regular Play
1139897,0,99.4,43.4,Right Foot,Open Play,Regular Play
1143928,0,101.2,31.2,Right Foot,Open Play,From Free Kick
1143929,0,102.6,34.3,Left Foot,Open Play,From Counter
1143930,0,110.1,27.2,Left Foot,Open Play,Regular Play
1143931,0,118.0,46.9,Head,Open Play,From Corner
1143932,0,103.5,55.4,Head,Open Play,From Throw In
1143933,0,103.8,39.5,Left Foot,Open Play,From Counter
1143934,0,103.2,56.3,Left Foot,Open Play,Regular Play
1143935,0,106.9,51.4,Right Foot,Open Play,From Throw In
1143936,1,104.5,27.9,Right Foot,Open Play,Regular Play
1143937,0,91.7,46.2,Right Foot,Open Play,Regular Play
1143938,0,106.3,33.8,Right Foot,Open Play,From Free Kick
1143939,0,100.5,53.8,Right Foot,Open Play,From Counter
1143940,0,100.7,27.4,Right Foot,Open Play,Regular Play
1143941,0,97.7,30.5,Left Foot,Open Play,From Throw In
1143942,1,108.1,38.8,Left Foot,Open Play,From Free Kick
1147337,0,103.1,33.8,Right Foot,Open Play,Regular Play
1147338,0,107.5,49.1,Right Foot,Open Play,Regular Play
1147339,0,84.4,44.9,Left Foot,Free Kick,From Free Kick
1147340,0,111.8,39.9,Head,Open Play,Regular Play
1147341,0,93.8,45.5,Right Foot,Open Play,Regular Play
1147342,0,105.4,38.8,Head,Open Play,From Throw In
1147343,0,90.9,43.8,Right Foot,Open Play,Regular Play
1147344,0,74.7,30.2,Left Foot,Open Play,Regular Play
1147345,0,108.5,22.9,Left Foot,Open Play,From Free Kick
1147346,0,103.8,26.4,Right Foot,Open Play,Regular Play
1147347,0,104.4,42.5,Right Foot,Open Play,From Corner
1147348,0,110.6,40.2,Head,Open Play,From Goal Kick
1147349,0,90.4,33.3,Left Foot,Open Play,From Corner
1147350,0,95.0,43.5,Left Foot,Open Play,Regular Play
1147351,0,117.0,36.3,Head,Open Play,From Corner
1147352,0,106.6,37.4,Head,Open Play,Regular Play
1147353,0,94.5,52.6,Right Foot,Open Play,Regular Play
1147354,0,99.8,59.9,Left Foot,Open Play,From Throw In
1147355,0,95.9,26.0,Right Foot,Open Play,From Throw In
1147356,0,107.3,25.8,Left Foot,Open Play,From Free Kick
1147357,0,92.8,47.7,Left Foot,Open Play,From Corner
1150552,0,93.5,42.7,Left Foot,Open Play,From Goal Kick
1150553,1,106.0,30.5,Left Foot,Open Play,From Counter
1150554,0,107.2,36.3,Head,Open Play,From Free Kick
1150555,0,112.9,41.3,Head,Open Play,From Free Kick
1150556,0,87.9,30.7,Right Foot,Open Play,Regular Play
1150557,0,104.5,42.9,Head,Open Play,From Free Kick
1150558,0,106.9,53.7,Right Foot,Open Play,Regular Play
1150559,0,93.9,19.8,Right Foot,Open Play,From Throw In
1150560,0,86.3,34.3,Right Foot,Open Play,From Throw In
1150561,0,96.9,36.8,Right Foot,Open Play,From Kick Off
1150562,0,119.3,52.2,Head,Open Play,From Corner
1150563,0,110.4,48.6,Right Foot,Open Play,From Free Kick
1150564,0,113.7,58.4,Left Foot,Open Play,From Corner
1150565,1,105.3,41.3,Right Foot,Open Play,From Throw In
1150566,0,96.2,24.2,Right Foot,Open Play,From Free Kick
1150567,0,99.8,53.2,Right Foot,Open Play,Regular Play
1150568,0,88.1,53.5,Right Foot,Open Play,Regular Play
1150569,0,109.6,44.8,Right Foot,Open Play,Regular Play
1150570,1,117.3,29.7,Right Foot,Open Play,From Free Kick
1150571,1,114.3,41.9,Left Foot,Open Play,From Free Kick
1153601,0,96.7,51.2,Left Foot,Free Kick,From Free Kick
1153602,0,94.9,56.2,Left Foot,Open Play,Regular Play
1153603,0,90.2,52.4,Right Foot,Open Play,From Corner
1153604,0,89.0,35.6,Left Foot,Open Play,Regular Play
1153605,0,100.5,26.3,Right Foot,Open Play,Regular Play
1153606,0,100.5,42.2,Right Foot,Open Play,Regular Play
1153607,0,103.7,41.0,Head,Open Play,From Free Kick
1153608,0,92.9,39.7,Left Foot,Open Play,From Goal Kick
1153609,1,104.8,36.3,Left Foot,Open Play,Regular Play
1153610,0,104.8,24.1,Left Foot,Open Play,From Free Kick
1153611,0,110.8,29.9,Right Foot,Open Play,Regular Play
1153612,0,101.3,40.4,Right Foot,Open Play,From Counter
1153613,0,115.9,53.3,Right Foot,Open Play,From Counter
1153614,0,110.5,49.0,Left Foot,Open Play,From Corner
1153615,1,99.7,30.6,Right Foot,Free Kick,From Free Kick
1153616,0,89.7,38.8,Right Foot,Open Play,From Free Kick
1153617,0,100.4,43.0,Left Foot,Open Play,From Goal Kick
1153618,0,106.0,25.7,Right Foot,Open Play,From Counter
1153619,0,100.0,17.5,Right Foot,Free Kick,From Free Kick
1153620,1,116.2,40.5,Right Foot,Open Play,From Throw In
1153621,0,94.6,51.8,Right Foot,Open Play,From Free Kick
1153622,0,98.9,34.8,Left Foot,Open Play,Regular Play
1153623,0,106.4,23.4,Left Foot,Open Play,Regular Play
1153624,0,100.8,25.5,Right Foot,Free Kick,From Free Kick
1153625,0,114.0,40.4,Head,Open Play,From Corner
1156695,0,106.6,42.2,Head,Open Play,Regular Play
1156696,0,89.8,52.8,Left Foot,Open Play,Regular Play
1156697,0,96.8,54.8,Right Foot,Open Play,From Free Kick
1156698,0,79.9,32.6,Left Foot,Open Play,From Free Kick
1156699,0,106.6,28.6,Left Foot,Open Play,From Goal Kick
1156700,1,112.1,50.6,Right Foot,Open Play,From Corner
1156701,0,96.3,21.3,Right Foot,Free Kick,From Free Kick
1156702,0,87.5,50.6,Left Foot,Open Play,From Throw In
1156703,0,110.1,49.2,Left Foot,Open Play,From Free Kick
1156704,0,105.1,36.0,Head,Open Play,From Kick Off
1156705,0,109.1,61.3,Right Foot,Open Play,From Throw In
1156706,0,107.2,33.0,Right Foot,Open Play,From Free Kick
1156707,0,100.0,39.3,Left Foot,Open Play,Regular Play
1156708,0,102.0,48.2,Left Foot,Open Play,Regular Play
1156709,0,104.1,28.4,Left Foot,Open Play,Regular Play
1156710,0,96.8,62.3,Left Foot,Open Play,From Free Kick
1156711,0,91.6,54.7,Right Foot,Open Play,Regular Play
1156712,0,94.2,47.8,Left Foot,Open Play,From Corner
1156713,0,108.9,45.2,Right Foot,Open Play,From Corner
1156714,0,95.7,35.9,Right Foot,Open Play,From Free Kick
1156715,0,98.4,19.7,Right Foot,Open Play,Regular Play
1156716,0,105.7,38.5,Left Foot,Open Play,From Counter
1156717,0,114.2,40.3,Head,Open Play,From Corner
1156718,0,113.3,39.0,Head,Open Play,From Corner
1156719,0,108.1,33.2,Head,Open Play,From Throw In
1156720,0,84.1,44.4,Right Foot,Open Play,From Free Kick
1156721,0,110.7,36.6,Head,Open Play,From Free Kick
1156722,1,116.6,44.3,Right Foot,Open Play,From Free Kick
1156723,0,101.4,51.2,Left Foot,Open Play,From Free Kick
1156724,0,110.8,45.8,Right Foot,Open Play,From Free Kick
1160630,0,106.4,22.8,Right Foot,Open Play,Regular Play
1160631,0,91.0,33.6,Right Foot,Free Kick,From Free Kick
1160632,0,100.0,31.0,Right Foot,Open Play,From Free Kick
1160633,0,114.3,22.4,Left Foot,Open Play,Regular Play
1160634,0,90.9,23.3,Left Foot,Open Play,From Throw In
1160635,0,106.5,57.4,Right Foot,Open Play,Regular Play
1160636,0,95.1,40.7,Right Foot,Open Play,Regular Play
1160637,0,106.4,47.3,Right Foot,Open Play,From Throw In
1160638,0,101.1,53.0,Right Foot,Open Play,Regular Play
1160639,0,95.5,52.4,Right Foot,Open Play,From Free Kick
1160640,0,99.1,31.2,Right Foot,Open Play,Regular Play
1160641,0,111.8,44.5,Head,Open Play,Regular Play
1160642,0,93.8,38.0,Right Foot,Open Play,From Throw In
1160643,0,86.3,46.2,Right Foot,Open Play,From Kick Off
1160644,0,97.2,41.7,Left Foot,Open Play,From Throw In
1160645,0,107.1,42.0,Head,Open Play,From Throw In
1160646,0,91.4,44.1,Right Foot,Open Play,From Goal Kick
1160647,0,101.9,23.7,Right Foot,Open Play,Regular Play
1160648,0,97.3,56.0,Left Foot,Free Kick,From Free Kick
1160649,0,113.9,34.6,Head,Open Play,From Corner
1160650,0,111.7,45.0,Head,Open Play,From Corner
1160651,0,115.1,43.2,Head,Open Play,From Throw In
1160652,0,105.6,54.2,Left Foot,Open Play,Regular Play
1160653,0,104.5,56.3,Left Foot,Open Play,From Corner
1160654,0,108.5,26.8,Left Foot,Open Play,From Throw In
1160655,0,107.3,37.9,Head,Open Play,From Throw In
1160656,0,100.2,33.0,Right Foot,Open Play,Regular Play
1160657,0,104.8,26.9,Right Foot,Open Play,Regular Play
1160658,0,103.8,22.6,Right Foot,Open Play,Regular Play
1160659,0,94.6,45.6,Right Foot,Open Play,From Corner
1160660,0,110.0,38.5,Head,Open Play,Regular Play
1160661,0,93.4,25.3,Right Foot,Free Kick,From Free Kick
1160662,0,93.3,34.1,Left Foot,Open Play,From Free Kick
1163788,0,98.6,30.3,Right Foot,Open Play,From Throw In
1163789,0,76.6,14.0,Right Foot,Open Play,From Throw In
1163790,0,95.5,49.9,Left Foot,Open Play,Regular Play
1163791,0,109.0,49.3,Right Foot,Open Play,From Throw In
1163792,0,115.1,41.7,Other,Open Play,Regular Play
1163793,0,114.0,42.5,Left Foot,Open Play,From Throw In
1163794,0,92.8,39.8,Right Foot,Open Play,From Goal Kick
1163795,0,85.7,31.0,Left Foot,Open Play,From Keeper
1163796,0,103.9,44.4,Right Foot,Open Play,From Corner
1163797,0,108.3,37.1,Head,Open Play,From Free Kick
1163798,0,96.3,22.5,Right Foot,Open Play,From Throw In
1163799,0,87.7,46.7,Right Foot,Open Play,From Throw In
1163800,0,115.4,38.1,Left Foot,Open Play,From Keeper
1163801,0,110.1,26.8,Right Foot,Open Play,From Throw In
1163802,0,100.6,48.5,Right Foot,Open Play,From Throw In
1163803,0,84.6,63.4,Right Foot,Open Play,Regular Play
1163804,0,90.9,33.0,Right Foot,Free Kick,From Free Kick
1163805,0,106.3,38.1,Left Foot,Open Play,Regular Play
1166981,1,99.9,35.4,Right Foot,Free Kick,From Free Kick
1166982,0,116.7,31.6,Left Foot,Open Play,From Corner
1166983,0,93.5,34.1,Right Foot,Open Play,From Throw In
1166984,0,107.4,37.7,Head,Open Play,From Corner
1166985,0,90.0,22.2,Right Foot,Free Kick,From Free Kick
1166986,0,97.2,39.0,Left Foot,Open Play,Regular Play
1166987,0,97.3,52.3,Right Foot,Open Play,From Free Kick
1166988,0,102.5,50.3,Left Foot,Open Play,From Goal Kick
1166989,0,93.7,17.8,Right Foot,Open Play,From Free Kick
1166990,0,96.6,23.8,Right Foot,Open Play,Regular Play
1166991,0,102.9,22.5,Right Foot,Open Play,From Free Kick
1166992,0,114.2,49.5,Left Foot,Open Play,From Corner
1166993,0,88.8,50.8,Right Foot,Open Play,From Corner
1166994,0,95.2,31.3,Right Foot,Free Kick,From Free Kick
1166995,0,111.3,51.0,Left Foot,Open Play,From Counter
1166996,0,113.5,33.9,Left Foot,Open Play,From Throw In
1166997,0,118.5,43.6,Right Foot,Open Play,From Throw In
1166998,0,95.9,41.8,Right Foot,Open Play,Regular Play
1170479,0,103.7,14.2,Right Foot,Open Play,Regular Play
1170480,0,97.6,48.9,Left Foot,Open Play,From Corner
1170481,0,104.8,31.6,Right Foot,Open Play,From Free Kick
1170482,0,95.8,42.5,Left Foot,Open Play,From Free Kick
1170483,0,104.5,31.6,Right Foot,Open Play,From Free Kick
1170484,0,109.4,41.1,Head,Open Play,From Throw In
1170485,0,101.5,48.3,Left Foot,Open Play,Regular Play
1170486,0,96.3,38.9,Left Foot,Open Play,From Throw In
1170487,0,104.1,51.3,Left Foot,Open Play,From Free Kick
1170488,0,97.4,42.4,Right Foot,Open Play,From Free Kick
1170489,0,106.0,23.7,Left Foot,Open Play,From Counter
1170490,0,110.3,50.6,Left Foot,Open Play,Regular Play
1170491,0,91.2,40.5,Left Foot,Open Play,Regular Play
1170492,0,90.5,29.4,Right Foot,Free Kick,From Free Kick
1170493,0,92.7,50.7,Right Foot,Open Play,Regular Play
1170494,0,99.4,55.0,Left Foot,Open Play,Regular Play
1170495,0,100.2,36.1,Right Foot,Open Play,From Corner
1170496,0,95.6,31.9,Right Foot,Free Kick,From Free Kick
1170497,0,109.8,24.4,Left Foot,Open Play,Regular Play
1170498,0,113.8,33.8,Left Foot,Open Play,From Throw In
1170499,0,113.9,35.8,Left Foot,Open Play,From Throw In
1170500,0,90.4,36.6,Left Foot,Open Play,From Throw In
1170501,0,100.6,38.1,Left Foot,Open Play,Regular Play
1170502,0,95.2,52.7,Left Foot,Free Kick,From Free Kick
1170503,0,99.7,55.9,Right Foot,Open Play,From Free Kick
1170504,0,98.8,19.4,Right Foot,Free Kick,From Free Kick
1174255,0,106.7,23.3,Left Foot,Open Play,From Counter
1174256,0,113.4,30.9,Head,Open Play,Regular Play
1174257,1,92.8,45.5,Left Foot,Free Kick,From Free Kick
1174258,0,82.0,48.4,Right Foot,Open Play,From Throw In
1174259,0,101.6,28.4,Left Foot,Open Play,From Free Kick
1174260,0,103.4,53.1,Right Foot,Open Play,From Throw In
1174261,0,111.3,46.3,Right Foot,Open Play,From Throw In
1174262,0,91.9,33.4,Right Foot,Open Play,From Throw In
1174263,0,96.9,31.6,Left Foot,Open Play,From Throw In
1174264,0,116.6,46.2,Head,Open Play,From Free Kick
1174265,0,99.5,30.5,Right Foot,Open Play,From Free Kick
1174266,0,113.7,28.2,Right Foot,Open Play,Regular Play
1174267,0,110.8,41.3,Head,Open Play,From Corner
1174268,0,102.2,30.9,Left Foot,Open Play,From Corner
1174269,0,98.5,25.3,Right Foot,Open Play,From Corner
1174270,0,100.8,19.4,Right Foot,Open Play,Regular Play
1174271,0,115.2,41.2,Head,Open Play,From Corner
1174272,0,95.1,59.7,Left Foot,Open Play,From Free Kick
1174273,0,97.1,31.6,Right Foot,Free Kick,From Free Kick
1178091,0,92.1,34.1,Left Foot,Free Kick,From Free Kick
1178092,1,111.8,39.9,Head,Open Play,From Corner
1178093,0,108.4,55.3,Left Foot,Open Play,Regular Play
1178094,0,116.0,36.8,Other,Open Play,From Corner
1178095,1,108.4,29.8,Right Foot,Open Play,From Counter
1178096,1,94.6,40.3,Left Foot,Open Play,From Throw In
1178097,0,90.3,47.5,Left Foot,Free Kick,From Free Kick
1178098,0,96.7,55.7,Left Foot,Open Play,Regular Play
1178099,0,108.9,35.3,Right Foot,Open Play,Regular Play
1178100,1,108.1,42.4,Right Foot,Open Play,Regular Play
1178101,1,113.1,45.9,Left Foot,Open Play,From Corner
1178102,0,107.2,27.4,Left Foot,Open Play,From Counter
1178103,0,95.5,36.4,Right Foot,Open Play,From Counter
1178104,0,97.1,41.5,Left Foot,Open Play,Regular Play
1178105,0,113.1,25.5,Left Foot,Open Play,From Throw In
1178106,0,104.4,23.6,Right Foot,Open Play,From Throw In
1178107,0,108.9,30.9,Left Foot,Open Play,Regular Play
1178108,0,104.7,32.2,Left Foot,Open Play,From Free Kick
1178109,0,85.5,32.8,Right Foot,Open Play,From Corner
1178110,0,97.8,19.5,Right Foot,Open Play,From Free Kick
1181765,0,96.4,42.4,Right Foot,Open Play,Regular Play
1181766,0,108.0,35.6,Head,Open Play,From Corner
1181767,0,100.8,27.5,Right Foot,Open Play,From Throw In
1181768,0,100.6,50.3,Right Foot,Open Play,Regular Play
1181769,0,109.3,38.4,Head,Open Play,Regular Play
1181770,0,103.2,31.2,Right Foot,Open Play,From Free Kick
1181771,0,110.2,28.5,Left Foot,Open Play,From Free Kick
1181772,1,113.7,37.7,Right Foot,Open Play,From Goal Kick
1181773,0,103.8,37.2,Right Foot,Open Play,From Throw In
1181774,0,104.2,45.2,Left Foot,Open Play,Regular Play
1181775,0,105.1,53.2,Left Foot,Open Play,From Corner
1181776,0,109.5,45.1,Left Foot,Open Play,Regular Play
1181777,0,116.3,28.6,Left Foot,Open Play,Regular Play
1181778,1,105.4,40.8,Right Foot,Open Play,Regular Play
1185541,0,101.2,33.2,Right Foot,Open Play,From Throw In
1185542,0,94.3,24.6,Left Foot,Free Kick,From Free Kick
1185543,0,103.1,42.0,Left Foot,Open Play,Regular Play
1185544,0,102.4,28.5,Right Foot,Open Play,Regular Play
1185545,0,104.8,54.9,Left Foot,Open Play,Regular Play
1185546,0,104.4,36.7,Right Foot,Open Play,Regular Play
1185547,0,112.5,23.8,Left Foot,Open Play,Regular Play
1185548,0,92.0,36.5,Right Foot,Free Kick,From Free Kick
1185549,0,102.1,57.2,Right Foot,Open Play,Regular Play
1185550,0,106.2,40.3,Right Foot,Open Play,From Free Kick
1185551,0,94.2,51.2,Right Foot,Open Play,From Free Kick
1185552,0,91.1,43.1,Left Foot,Free Kick,From Free Kick
1185553,0,107.4,28.6,Left Foot,Open Play,Regular Play
1185554,0,107.0,20.0,Left Foot,Open Play,Regular Play
1185555,0,93.4,39.9,Right Foot,Open Play,From Corner
1185556,0,107.8,36.4,Right Foot,Open Play,From Corner
1185557,0,91.0,61.2,Right Foot,Open Play,Regular Play
1185558,0,102.6,33.9,Left Foot,Open Play,Regular Play
1185559,1,112.3,42.6,Head,Open Play,From Corner
1185560,1,113.5,42.0,Right Foot,Open Play,Regular Play
1185561,0,100.0,42.6,Left Foot,Open Play,From Throw In
1185562,0,103.6,42.0,Left Foot,Open Play,From Free Kick
1185563,0,99.8,34.2,Right Foot,Open Play,From Counter
1185564,0,111.0,59.3,Right Foot,Open Play,Regular Play
1185565,0,103.7,22.2,Right Foot,Open Play,Regular Play
1185566,0,110.1,56.2,Right Foot,Open Play,From Counter
1185567,0,105.5,44.6,Right Foot,Open Play,From Free Kick
1185568,1,115.8,30.1,Right Foot,Open Play,Regular Play
1185569,0,108.5,41.3,Left Foot,Open Play,From Throw In
1189408,0,109.7,30.6,Left Foot,Open Play,Regular Play
1189409,0,87.5,31.7,Right Foot,Open Play,From Throw In
1189410,0,107.1,34.0,Left Foot,Open Play,From Goal Kick
1189411,1,116.4,38.9,Left Foot,Open Play,From Corner
1189412,0,97.5,33.8,Left Foot,Open Play,From Corner
1189413,0,113.3,37.4,Left Foot,Open Play,From Free Kick
1189414,0,98.6,55.0,Right Foot,Open Play,Regular Play
1189415,0,113.4,43.3,Right Foot,Open Play,Regular Play
1189416,0,113.5,49.6,Right Foot,Open Play,Regular Play
1189417,0,112.4,46.8,Right Foot,Open Play,From Throw In
1189418,1,108.7,38.0,Right Foot,Open Play,Regular Play
1189419,0,107.0,24.2,Left Foot,Open Play,From Free Kick
1189420,0,100.6,31.3,Left Foot,Open Play,Regular Play
1189421,0,103.2,30.6,Left Foot,Open Play,From Counter
1189422,1,111.6,45.0,Right Foot,Open Play,Regular Play
1189423,0,101.2,32.6,Left Foot,Open Play,Regular Play
1189424,0,94.7,56.8,Right Foot,Open Play,Regular Play
1189425,1,106.7,42.1,Right Foot,Open Play,Regular Play
1189426,0,108.5,30.0,Left Foot,Open Play,Regular Play
1189427,0,94.1,51.3,Right Foot,Open Play,From Goal Kick
1189428,0,113.4,43.9,Left Foot,Open Play,Regular Play
1189429,1,116.6,42.9,Left Foot,Open Play,Regular Play
1189430,0,113.8,50.9,Right Foot,Open Play,From Kick Off
1189431,0,97.6,46.2,Left Foot,Open Play,From Corner
1189432,0,114.0,40.0,Right Foot,Open Play,Regular Play
1189433,1,106.5,41.4,Left Foot,Open Play,From Free Kick
1189434,0,111.1,36.6,Head,Open Play,From Free Kick
1189435,1,106.7,48.2,Right Foot,Open Play,From Free Kick
1189436,1,114.8,35.1,Left Foot,Open Play,From Goal Kick
1189437,0,94.1,27.3,Right Foot,Open Play,From Kick Off
1189438,0,89.3,28.4,Right Foot,Open Play,Regular Play
1189439,0,91.5,42.5,Left Foot,Open Play,From Counter
1189440,0,96.3,47.3,Left Foot,Open Play,From Corner
1189441,0,105.9,52.3,Right Foot,Open Play,Regular Play
1193145,0,97.1,58.3,Left Foot,Open Play,From Free Kick
1193146,1,105.2,39.5,Right Foot,Open Play,From Throw In
1193147,0,96.4,51.8,Right Foot,Open Play,From Free Kick
1193148,0,106.7,50.4,Right Foot,Open Play,From Corner
1193149,0,93.2,41.9,Right Foot,Open Play,From Throw In
1193150,0,92.4,53.6,Left Foot,Free Kick,From Free Kick
1193151,0,112.4,26.5,Left Foot,Open Play,Regular Play
1193152,1,109.9,37.3,Left Foot,Open Play,Regular Play
1193153,0,106.1,28.2,Left Foot,Open Play,Regular Play
1193154,1,115.3,50.0,Right Foot,Open Play,From Free Kick
1193155,0,99.8,24.5,Left Foot,Open Play,From Throw In
1193156,0,114.6,40.7,Left Foot,Open Play,From Corner
1193157,0,109.1,37.6,Head,Open Play,From Corner
1193158,0,114.2,63.4,Left Foot,Free Kick,From Free Kick
1193159,0,104.9,52.1,Right Foot,Open Play,Regular Play
1193160,0,98.5,55.9,Right Foot,Open Play,Regular Play
1193161,0,99.8,27.5,Right Foot,Open Play,From Corner
1196448,0,95.7,40.4,Left Foot,Open Play,From Throw In
